,age,sex,race,juv_misd_count,juv_fel_count,juv_other_count,priors_count,c_charge_degree,two_year_recid
3628,45,1,1,0,0,0,3,0,1
3629,24,0,0,0,0,0,2,1,0
3630,31,1,1,0,0,0,4,1,1
3631,56,1,1,0,0,0,0,0,0
3632,44,0,0,0,0,0,4,1,1
3633,24,1,0,4,0,0,14,1,1
3634,38,1,0,0,0,0,11,1,0
3635,51,1,0,0,0,0,22,1,1
3636,22,1,1,0,0,0,0,1,0
3637,28,1,0,0,0,0,5,0,0
3638,47,1,0,0,0,1,19,1,1
3639,51,1,0,0,0,0,0,0,1
3640,25,1,1,0,0,0,1,0,0
3641,53,1,0,0,0,0,1,1,0
3642,30,1,0,0,0,0,0,1,0
3643,33,1,1,0,0,0,0,1,1
3644,35,1,0,0,0,0,5,1,1
3645,33,0,0,0,0,0,0,1,0
3646,65,1,0,0,0,0,11,1,0
3647,59,1,0,0,0,0,1,0,0
3648,37,0,0,0,0,0,4,0,0
3649,33,0,1,0,0,0,1,1,0
3650,27,1,0,0,0,0,2,1,1
3651,29,0,0,0,0,0,9,1,1
3652,26,1,0,0,0,0,11,1,1
3653,24,1,0,0,0,3,3,1,1
3654,43,1,0,0,0,0,5,1,0
3655,37,1,0,0,0,0,11,0,1
3656,53,1,0,0,0,0,13,1,0
3657,43,1,0,0,0,0,4,1,0
3658,26,1,0,0,0,0,4,1,1
3659,30,0,1,0,0,0,1,0,0
3660,27,1,0,0,0,0,6,1,1
3661,39,1,1,0,0,0,9,1,1
3662,37,1,1,0,0,0,4,0,1
3663,22,1,1,0,0,0,3,0,1
3664,25,1,1,0,0,0,0,1,0
3665,26,1,0,0,0,0,1,1,0
3666,28,0,1,0,0,0,0,0,0
3667,25,1,0,0,0,0,0,0,1
3668,58,1,1,0,0,0,1,1,0
3669,29,0,1,0,0,0,1,0,1
3670,33,1,0,0,0,0,8,1,0
3671,38,1,0,0,0,0,0,1,0
3672,38,1,1,0,0,0,2,1,0
3673,59,1,0,0,0,0,22,1,1
3674,29,1,0,0,0,0,4,0,1
3675,57,1,0,0,0,0,9,1,0
3676,53,1,1,0,0,0,0,0,1
3677,33,1,0,0,0,0,2,1,1
3678,58,1,1,0,0,0,1,0,0
3679,51,1,1,0,0,0,1,0,0
3680,25,1,0,0,0,2,11,1,1
3681,53,1,1,0,0,0,2,1,0
3682,32,1,1,0,0,0,0,0,1
3683,35,1,0,0,0,0,6,1,1
3684,39,1,1,0,0,0,1,1,0
3685,36,1,0,0,0,0,1,0,0
3686,42,0,1,0,0,0,5,0,1
3687,37,1,0,0,0,0,0,0,0
3688,39,1,1,0,0,0,0,1,0
3689,52,0,1,0,0,0,3,0,0
3690,60,1,0,0,0,0,1,0,0
3691,37,1,0,0,0,0,2,0,0
3692,42,1,1,0,0,0,4,1,1
3693,44,1,0,0,0,0,0,0,1
3694,23,1,0,0,0,0,6,1,1
3695,42,0,0,0,0,0,0,0,1
3696,28,0,1,0,0,0,2,1,0
3697,28,1,0,0,0,0,5,1,0
3698,38,1,1,0,0,0,12,1,0
3699,43,0,0,0,0,0,2,1,1
3700,42,1,0,0,0,0,0,1,0
3701,25,0,1,0,0,0,0,0,0
3702,32,1,0,0,0,0,7,1,1
3703,21,1,0,0,0,0,0,1,1
3704,35,0,1,0,0,0,1,0,0
3705,37,1,1,0,0,0,0,1,0
3706,33,0,0,0,0,0,2,1,0
3707,51,0,1,0,0,0,4,1,0
3708,39,1,1,0,0,0,3,1,0
3709,35,1,0,0,0,0,5,0,1
3710,40,1,0,0,0,0,3,1,0
3711,32,1,0,0,0,0,17,1,1
3712,18,1,1,0,5,0,4,1,1
3713,32,1,1,0,0,0,3,1,1
3714,37,1,0,0,0,0,0,0,0
3715,32,1,0,0,0,0,10,1,1
3716,47,1,1,0,0,0,5,0,1
3717,23,0,1,0,0,0,0,0,0
3718,63,1,1,0,0,0,10,1,1
3719,38,1,0,1,0,0,16,1,1
3720,32,1,0,0,0,0,6,0,1
3721,31,1,0,0,0,0,4,1,1
3722,23,1,0,0,0,0,0,1,0
3723,38,1,0,0,0,0,1,0,0
3724,47,0,1,0,0,0,0,0,0
3725,33,1,1,0,0,0,1,1,1
3726,22,1,1,0,0,0,1,1,0
3727,26,1,1,0,0,0,1,0,0
3728,40,1,1,0,0,0,0,0,1
3729,36,1,0,0,10,0,14,1,1
3730,65,0,1,0,0,0,0,0,0
3731,44,1,1,0,0,0,4,0,1
3732,22,0,0,0,0,0,0,0,0
3733,34,1,0,0,0,0,0,0,0
3734,38,0,0,0,0,0,0,1,0
3735,26,0,1,0,0,0,4,1,1
3736,20,1,0,0,0,0,0,0,1
3737,49,1,0,0,0,0,0,1,0
3738,56,1,0,0,0,0,7,1,0
3739,52,1,1,0,0,0,2,1,1
3740,25,1,0,0,0,0,2,0,1
3741,34,1,0,0,0,0,5,1,0
3742,33,1,0,0,0,0,1,0,1
3743,21,1,0,1,0,2,1,1,0
3744,46,1,0,0,0,0,9,1,0
3745,22,1,0,0,0,0,2,0,1
3746,57,1,1,0,0,0,1,0,0
3747,22,1,0,0,0,1,2,1,1
3748,48,0,1,0,0,0,1,0,1
3749,40,1,0,0,0,0,21,1,0
3750,30,0,0,0,0,0,1,1,0
3751,21,1,1,1,0,0,4,0,1
3752,39,0,0,2,0,0,22,1,1
3753,27,1,1,0,0,0,13,1,1
3754,33,0,1,0,0,0,0,0,1
3755,24,1,0,0,0,0,0,1,0
3756,43,1,0,0,0,0,0,1,1
3757,45,0,1,0,0,0,0,0,0
3758,51,1,0,0,0,0,3,1,0
3759,35,0,0,0,0,0,2,1,1
3760,31,1,0,0,0,0,9,0,1
3761,27,1,1,0,0,0,0,0,0
3762,32,1,0,0,0,0,1,1,0
3763,49,1,1,0,0,0,0,0,0
3764,29,1,0,0,0,0,2,1,0
3765,23,1,0,1,0,0,2,1,1
3766,30,1,0,0,0,0,6,0,0
3767,55,1,0,0,0,0,12,1,1
3768,30,1,1,0,0,0,0,0,0
3769,34,1,0,0,0,0,13,1,1
3770,56,1,1,0,0,0,2,1,0
3771,33,1,0,0,0,0,4,1,0
3772,28,1,0,0,0,0,1,0,0
3773,29,1,0,0,0,0,1,1,0
3774,38,1,1,0,0,0,0,0,0
3775,37,1,1,0,0,0,0,1,0
3776,33,0,1,0,0,0,0,0,1
3777,30,1,0,0,0,0,0,1,0
3778,51,1,0,0,1,1,19,1,0
3779,65,1,0,0,0,0,7,0,0
3780,32,0,0,0,0,0,1,0,0
3781,38,1,1,0,0,0,5,1,1
3782,35,1,0,0,0,0,1,1,0
3783,57,1,1,0,0,0,1,1,0
3784,26,1,1,0,0,0,1,1,0
3785,23,0,0,3,0,1,7,0,1
3786,36,0,0,0,2,0,4,0,1
3787,33,0,0,0,0,0,2,1,1
3788,35,1,1,0,0,0,3,1,1
3789,33,1,0,0,0,0,0,1,0
3790,47,1,1,0,0,0,0,0,0
3791,53,0,0,0,0,0,0,0,0
3792,31,1,0,0,0,0,6,1,0
3793,35,1,1,0,0,0,1,0,1
3794,36,0,0,0,0,0,1,1,1
3795,25,0,1,0,0,0,0,0,0
3796,52,1,0,0,0,0,10,1,0
3797,23,1,0,0,0,0,3,0,1
3798,34,1,0,0,0,0,7,0,0
3799,51,1,1,0,0,0,6,1,1
3800,24,1,0,0,0,4,8,1,1
3801,32,1,1,0,0,0,0,1,1
3802,43,1,0,0,0,0,8,1,1
3803,45,1,0,0,1,1,20,0,0
3804,42,1,0,0,0,0,10,0,1
3805,22,1,0,0,0,0,1,1,1
3806,49,1,0,0,0,0,4,1,0
3807,42,1,0,0,0,0,0,1,1
3808,40,1,1,0,0,0,0,0,1
3809,25,1,0,1,0,0,2,1,1
3810,25,1,1,0,0,0,0,0,1
3811,23,1,0,0,0,0,0,1,0
3812,21,1,1,0,0,0,2,1,1
3813,31,1,1,0,0,0,3,0,0
3814,28,0,0,0,0,0,0,0,0
3815,24,1,0,0,0,0,11,1,1
3816,45,1,1,0,0,0,0,1,0
3817,23,1,0,0,0,0,2,0,1
3818,39,1,0,0,0,0,7,1,1
3819,25,1,1,0,0,0,2,1,0
3820,24,1,0,1,0,0,1,1,0
3821,46,1,1,0,0,0,1,1,0
3822,47,1,1,0,0,0,3,1,0
3823,54,1,1,0,0,0,2,0,1
3824,22,1,0,0,0,1,1,0,1
3825,34,0,1,0,0,0,0,0,0
3826,33,1,1,0,0,0,0,0,1
3827,27,1,1,0,0,0,1,0,0
3828,29,1,0,0,0,1,16,1,1
3829,34,1,0,0,0,0,3,0,0
3830,32,1,0,0,0,0,1,1,0
3831,29,1,0,0,0,0,0,0,0
3832,25,0,1,0,0,0,2,0,1
3833,34,1,1,0,0,0,16,1,1
3834,55,0,0,0,0,0,1,1,0
3835,27,1,0,0,0,0,0,1,1
3836,26,1,0,0,0,0,0,0,0
3837,39,1,0,2,2,1,19,1,1
3838,24,1,0,0,0,0,1,1,0
3839,29,1,1,0,0,0,0,0,0
3840,31,0,1,0,0,0,3,1,1
3841,50,1,0,0,0,0,13,1,1
3842,25,1,0,0,0,0,2,1,1
3843,31,1,0,0,0,0,4,1,1
3844,31,1,0,0,0,0,0,0,0
3845,26,1,1,0,1,0,2,1,0
3846,54,1,1,0,0,0,2,1,0
3847,33,1,0,0,0,0,14,1,1
3848,22,1,0,0,0,0,0,0,1
3849,35,1,0,1,0,0,8,1,0
3850,30,0,0,0,0,0,4,1,1
3851,25,1,0,0,0,0,0,1,0
3852,25,1,0,0,0,0,0,1,0
3853,44,1,0,0,0,0,0,1,1
3854,29,0,1,0,0,0,2,1,1
3855,46,1,1,0,0,0,2,1,1
3856,53,1,1,0,0,0,0,0,0
3857,24,1,0,0,0,0,2,1,1
3858,52,0,0,0,0,0,2,1,1
3859,27,1,0,0,0,0,0,0,1
3860,41,1,1,0,0,0,0,1,0
3861,21,0,0,0,0,0,0,1,1
3862,24,1,1,0,0,0,1,1,0
3863,38,1,1,0,0,0,8,1,0
3864,23,1,1,0,0,0,0,0,0
3865,42,1,0,0,0,0,0,1,0
3866,32,1,1,0,0,0,4,1,0
3867,24,1,0,0,0,0,3,0,1
3868,24,1,0,0,5,0,5,1,1
3869,26,1,0,0,0,0,4,1,1
3870,50,1,1,0,0,0,9,1,1
3871,32,0,0,0,0,0,3,0,0
3872,40,1,0,0,0,0,13,1,0
3873,25,1,1,0,0,0,1,0,1
3874,42,1,0,0,0,0,1,1,0
3875,27,1,0,0,0,0,2,1,0
3876,23,1,1,0,0,0,0,1,1
3877,37,1,0,0,0,0,22,0,1
3878,32,1,0,0,0,0,1,0,1
3879,38,1,0,0,0,0,2,0,1
3880,52,1,1,0,0,0,4,0,1
3881,29,1,1,0,0,0,2,1,0
3882,28,1,0,0,0,0,7,0,1
3883,49,1,0,0,0,0,0,0,0
3884,50,1,1,0,0,0,0,1,0
3885,26,1,1,0,0,0,2,1,1
3886,34,0,1,0,0,0,0,1,1
3887,28,0,1,0,0,0,1,1,0
3888,36,1,1,0,0,0,4,1,1
3889,45,1,0,0,0,0,1,1,1
3890,30,1,0,0,0,0,0,1,1
3891,24,1,0,0,0,0,3,1,1
3892,25,1,0,0,0,0,0,0,1
3893,25,1,0,0,0,0,4,0,1
3894,45,1,1,0,0,0,2,1,0
3895,26,1,1,0,0,0,1,1,1
3896,37,1,0,0,0,0,2,1,0
3897,24,1,0,0,0,0,0,0,0
3898,40,1,1,0,0,0,2,0,0
3899,60,1,1,0,0,0,1,0,0
3900,33,0,0,0,0,0,0,1,0
3901,31,1,0,0,0,1,6,1,0
3902,53,1,0,0,0,0,18,1,0
3903,55,1,0,0,0,0,0,0,0
3904,36,1,1,0,0,0,4,0,0
3905,30,1,0,0,0,0,6,1,1
3906,21,1,0,0,0,0,1,1,1
3907,55,1,1,0,0,0,0,0,0
3908,22,1,1,0,0,0,1,1,1
3909,23,0,0,0,0,0,1,1,0
3910,24,0,1,0,0,1,7,0,1
3911,40,0,0,0,0,0,13,1,1
3912,57,1,1,0,0,0,9,1,1
3913,33,1,1,0,0,0,0,0,1
3914,32,1,1,0,0,0,2,1,0
3915,47,1,1,0,0,0,3,1,0
3916,51,1,1,0,0,0,6,0,1
3917,22,1,0,1,0,0,1,1,0
3918,47,1,1,0,0,0,2,1,0
3919,28,1,1,0,0,0,1,1,1
3920,21,1,0,0,0,1,1,1,1
3921,28,1,0,0,0,0,5,1,0
3922,44,0,1,0,0,0,1,0,1
3923,25,1,0,0,0,0,0,1,1
3924,34,1,0,0,0,0,4,0,0
3925,65,1,1,0,0,0,0,0,0
3926,33,1,1,0,0,0,5,1,1
3927,23,0,1,0,0,0,0,0,0
3928,44,0,1,0,0,0,0,0,0
3929,21,1,0,0,1,0,1,1,1
3930,24,1,0,0,0,0,1,0,0
3931,51,1,1,0,0,0,1,0,0
3932,21,0,0,0,0,0,0,1,1
3933,39,1,1,0,0,0,6,1,0
3934,29,1,0,0,0,0,29,1,1
3935,24,1,1,0,0,0,1,1,0
3936,23,0,0,0,0,0,0,1,1
3937,31,1,0,0,0,2,11,1,1
3938,35,0,0,0,0,0,0,0,0
3939,30,1,0,0,0,0,0,1,0
3940,34,1,1,0,0,0,8,1,0
3941,39,0,0,0,0,0,4,1,0
3942,29,1,0,0,0,0,6,0,0
3943,51,1,1,0,0,0,0,0,0
3944,22,1,1,0,0,1,1,1,0
3945,29,1,1,0,0,0,2,1,0
3946,35,1,1,0,0,0,8,1,1
3947,32,1,1,0,0,0,6,1,1
3948,33,1,1,0,0,0,3,0,1
3949,58,1,1,0,0,0,5,1,1
3950,54,1,0,0,0,0,0,1,0
3951,30,1,0,0,0,0,3,1,0
3952,33,1,0,0,0,0,2,1,1
3953,24,1,0,0,0,0,0,1,1
3954,48,1,0,0,0,0,10,1,0
3955,23,1,0,0,0,0,0,0,0
3956,23,1,1,0,0,0,2,1,1
3957,47,1,0,0,0,0,1,0,0
3958,21,1,0,0,0,0,0,1,0
3959,29,1,0,0,0,0,0,0,1
3960,48,1,1,0,0,0,2,1,0
3961,37,1,1,0,0,0,4,0,1
3962,50,1,1,0,0,0,3,1,0
3963,19,1,0,0,0,0,3,1,1
3964,39,1,1,0,0,0,2,0,0
3965,49,1,0,0,2,0,13,1,0
3966,58,1,1,0,0,0,2,1,0
3967,31,1,0,0,0,0,6,1,0
3968,23,1,0,0,0,2,1,0,0
3969,23,0,0,0,0,0,0,1,1
3970,31,1,1,0,0,0,17,1,1
3971,33,1,0,0,0,0,0,1,1
3972,57,1,1,0,0,0,6,1,0
3973,31,0,1,0,0,0,0,0,0
3974,57,1,0,0,0,0,19,1,0
3975,57,1,1,0,0,0,12,0,0
3976,29,1,0,0,0,0,6,0,1
3977,30,1,0,0,0,0,0,0,1
3978,45,1,0,0,0,0,11,1,0
3979,42,1,1,0,0,0,0,1,0
3980,48,1,0,0,0,0,7,1,0
3981,29,1,0,2,0,0,12,1,1
3982,23,1,1,0,0,0,0,1,0
3983,28,0,1,0,0,0,0,1,0
3984,41,1,0,0,0,0,3,1,0
3985,25,1,0,0,0,0,1,0,1
3986,34,0,1,0,0,0,3,0,0
3987,53,1,0,0,0,0,26,1,1
3988,28,0,0,0,0,0,1,1,1
3989,27,1,0,0,0,0,0,1,0
3990,39,1,0,0,0,0,4,1,0
3991,55,0,1,0,0,0,6,1,0
3992,27,1,0,0,0,0,4,1,1
3993,30,1,1,0,0,1,7,1,1
3994,31,1,0,0,3,1,15,0,1
3995,20,1,0,0,0,1,1,0,1
3996,26,1,1,0,0,0,2,1,1
3997,44,1,0,0,0,0,7,1,1
3998,33,1,0,0,0,0,17,1,1
3999,34,1,1,0,0,0,0,1,1
4000,27,1,1,0,0,0,0,0,0
4001,21,1,0,0,0,1,1,1,1
4002,29,1,0,0,0,0,4,1,0
4003,27,1,0,0,0,0,7,1,0
4004,24,0,1,0,0,0,0,1,0
4005,29,1,0,0,0,0,0,1,1
4006,20,1,1,0,0,0,0,1,0
4007,23,0,1,0,0,0,0,1,0
4008,48,0,0,0,0,0,0,0,0
4009,34,1,0,0,0,0,0,0,1
4010,46,1,0,0,0,0,1,0,1
4011,41,0,1,0,0,0,3,1,0
4012,26,1,0,0,0,0,3,1,1
4013,37,1,0,0,0,0,11,1,1
4014,54,0,1,0,0,0,7,1,0
4015,25,0,0,0,0,0,5,0,0
4016,22,0,1,0,0,0,2,1,0
4017,32,1,0,0,0,0,7,1,0
4018,44,1,0,0,0,0,0,0,0
4019,28,1,0,0,0,0,1,1,0
4020,60,1,0,0,0,0,3,0,0
4021,49,1,1,0,0,0,0,1,0
4022,32,1,0,0,0,0,9,1,0
4023,30,1,0,0,0,0,10,0,1
4024,52,1,1,0,0,0,0,1,0
4025,27,0,0,0,0,0,1,0,0
4026,34,1,0,0,0,0,0,1,0
4027,55,1,0,0,0,0,5,1,1
4028,37,1,0,0,0,0,6,0,0
4029,33,1,0,0,0,0,0,0,0
4030,22,1,0,0,0,0,0,1,1
4031,27,0,0,0,0,0,0,0,0
4032,20,1,0,0,0,2,0,1,1
4033,33,1,1,0,0,0,0,1,0
4034,26,1,0,0,0,0,0,0,0
4035,29,1,0,0,0,0,0,0,0
4036,32,1,0,0,0,0,1,0,0
4037,37,1,1,0,0,0,4,0,0
4038,31,1,0,0,0,0,15,1,0
4039,29,1,0,0,0,0,6,1,1
4040,31,1,0,0,0,0,6,1,0
4041,36,0,1,0,0,0,2,1,0
4042,35,1,0,0,0,0,4,0,0
4043,37,0,0,0,0,0,1,1,0
4044,34,1,1,0,0,0,5,0,1
4045,20,1,1,0,0,0,1,0,1
4046,50,0,0,0,0,0,12,0,1
4047,24,1,1,0,0,2,8,1,1
4048,29,1,0,1,0,0,8,0,1
4049,45,0,0,0,0,0,1,1,0
4050,34,1,1,0,0,0,2,1,1
4051,70,1,0,0,0,0,0,0,0
4052,26,1,0,0,0,0,2,1,0
4053,23,1,0,0,1,0,4,1,0
4054,27,1,1,0,0,0,5,0,0
4055,44,1,1,0,0,0,6,1,1
4056,23,1,0,0,0,0,2,0,1
4057,26,1,0,0,0,0,0,0,0
4058,23,0,1,0,0,0,2,0,0
4059,27,1,0,0,0,0,3,1,1
4060,46,0,1,0,0,0,1,1,0
4061,27,0,0,0,1,0,1,1,0
4062,45,1,1,0,0,0,7,1,0
4063,42,1,0,0,0,0,1,0,0
4064,24,0,1,1,0,0,3,0,1
4065,20,1,0,1,1,1,2,1,1
4066,49,1,1,0,0,0,3,1,0
4067,29,1,1,0,0,0,8,0,1
4068,29,1,0,0,0,0,0,1,0
4069,52,0,1,0,0,0,1,1,0
4070,37,1,0,0,0,0,4,0,1
4071,26,1,0,0,0,0,1,0,0
4072,53,1,0,0,0,0,15,1,1
4073,47,1,0,0,0,0,1,1,0
4074,38,1,0,0,0,0,0,0,1
4075,25,1,0,0,0,0,1,1,0
4076,21,1,0,0,1,0,1,1,1
4077,48,1,0,0,0,0,0,0,0
4078,40,0,1,0,0,0,1,1,0
4079,24,0,0,0,0,0,0,1,0
4080,22,1,0,0,0,0,0,1,1
4081,36,1,0,0,0,0,4,0,0
4082,38,1,1,0,0,0,2,0,0
4083,23,1,0,0,0,0,0,1,1
4084,54,1,0,0,0,0,2,0,0
4085,24,1,0,0,0,0,1,1,0
4086,44,0,1,0,0,0,0,0,1
4087,23,0,0,0,0,0,2,1,1
4088,64,1,1,0,0,0,0,0,0
4089,38,1,1,0,0,0,5,0,1
4090,45,0,0,0,0,0,0,0,0
4091,49,1,0,0,0,0,1,1,0
4092,45,0,0,0,0,0,3,1,0
4093,33,1,0,0,0,0,0,0,0
4094,44,1,0,0,0,0,2,1,0
4095,51,1,0,0,0,0,3,1,0
4096,50,1,0,0,0,0,0,1,0
4097,33,1,1,2,0,0,2,0,0
4098,54,0,1,0,0,0,0,0,0
4099,28,1,0,0,0,0,3,1,1
4100,33,1,1,0,0,1,14,1,0
4101,42,1,0,0,0,0,17,0,1
4102,34,1,1,0,0,0,3,1,0
4103,38,1,1,0,0,0,2,1,1
4104,21,1,0,0,0,0,1,1,1
4105,33,1,0,0,0,0,5,1,0
4106,32,1,0,0,0,1,9,0,1
4107,45,1,1,0,0,0,1,0,0
4108,30,1,1,0,0,0,1,1,1
4109,29,0,0,0,0,0,0,1,0
4110,44,1,0,0,0,0,3,0,0
4111,51,0,1,0,0,0,0,0,1
4112,28,0,0,0,0,0,0,1,0
4113,27,1,1,0,0,0,1,1,0
4114,28,1,0,0,0,0,16,1,1
4115,30,0,0,0,0,0,0,1,0
4116,32,1,0,0,0,0,0,0,0
4117,27,1,1,0,0,0,5,1,0
4118,21,1,0,0,0,0,1,1,1
4119,21,1,0,0,0,0,0,1,0
4120,34,0,1,0,0,0,0,1,1
4121,24,1,0,0,0,0,7,1,1
4122,32,1,1,0,0,0,0,0,0
4123,38,0,1,0,0,0,5,1,1
4124,56,1,0,0,0,0,3,0,0
4125,44,0,0,0,0,0,0,0,0
4126,31,1,0,0,0,0,1,0,1
4127,25,0,1,0,0,0,6,1,0
4128,20,0,0,0,0,0,0,0,0
4129,35,1,0,0,0,0,1,0,0
4130,33,1,0,0,0,0,1,1,1
4131,24,1,0,0,0,0,0,0,0
4132,40,0,0,0,0,0,2,0,0
4133,27,1,0,0,0,0,9,1,1
4134,21,0,0,0,0,0,2,0,0
4135,38,1,0,0,0,0,9,1,1
4136,20,1,1,0,0,1,0,1,1
4137,30,1,0,0,0,0,9,1,1
4138,36,1,1,0,0,0,9,1,1
4139,23,1,0,0,0,0,2,0,1
4140,39,1,0,0,0,0,21,1,1
4141,32,1,0,0,0,0,3,0,0
4142,29,1,1,0,0,0,3,1,1
4143,58,1,1,0,0,0,2,0,1
4144,23,1,0,0,0,1,2,1,0
4145,23,1,1,0,0,0,3,0,1
4146,68,0,0,0,0,0,5,1,0
4147,26,0,1,0,0,0,2,0,0
4148,51,1,0,0,0,0,0,1,1
4149,25,1,0,0,0,0,0,0,0
4150,40,1,0,0,0,0,5,1,1
4151,51,1,0,0,0,0,14,1,0
4152,27,1,0,0,0,0,2,0,1
4153,49,1,0,0,0,0,11,0,1
4154,36,1,0,0,0,0,0,0,0
4155,28,1,1,0,0,0,5,0,0
4156,20,1,0,0,0,0,0,1,0
4157,21,1,0,0,0,0,2,1,1
4158,31,0,0,0,0,0,0,1,0
4159,57,1,0,0,0,0,0,0,0
4160,61,0,1,0,0,0,8,1,1
4161,35,1,0,0,0,0,3,1,1
4162,54,1,0,0,0,0,3,1,1
4163,39,1,1,0,0,0,0,1,0
4164,24,1,0,1,0,0,1,1,0
4165,29,0,0,0,0,0,0,1,1
4166,48,1,0,0,0,1,8,1,1
4167,30,1,0,0,0,1,6,0,1
4168,26,1,0,1,0,0,10,1,1
4169,36,1,1,0,0,0,2,1,0
4170,37,1,0,0,0,0,12,1,1
4171,26,1,0,0,0,0,4,1,1
4172,29,1,0,0,0,0,7,0,1
4173,26,1,0,0,0,0,1,0,1
4174,60,1,0,0,0,0,2,1,0
4175,27,1,1,0,0,0,2,1,1
4176,41,1,0,0,2,0,16,1,1
4177,22,1,1,0,0,1,1,1,0
4178,28,1,0,0,0,0,3,1,0
4179,33,1,0,0,0,0,13,1,1
4180,28,1,0,0,0,0,2,1,0
4181,55,1,1,0,0,0,0,0,1
4182,21,1,0,1,0,0,6,1,1
4183,28,1,0,0,0,0,2,1,1
4184,22,0,0,0,0,0,0,0,0
4185,29,0,1,0,0,0,6,1,1
4186,45,1,0,0,0,0,5,1,0
4187,24,1,0,0,0,0,2,0,1
4188,50,1,0,0,0,0,12,1,1
4189,24,1,0,0,0,0,1,0,1
4190,47,1,0,0,0,0,1,1,0
4191,57,1,1,0,0,0,1,0,0
4192,54,1,1,0,0,0,6,1,0
4193,42,0,1,0,0,0,0,0,0
4194,35,1,1,0,0,0,5,1,0
4195,30,1,0,0,0,0,0,1,1
4196,53,1,1,0,0,0,1,1,0
4197,31,0,0,0,0,0,2,0,0
4198,83,1,1,0,0,0,4,1,0
4199,46,1,0,0,0,0,15,1,0
4200,31,1,0,0,0,0,0,1,1
4201,23,1,0,0,0,0,4,1,0
4202,47,1,0,0,0,0,9,1,0
4203,31,1,0,0,0,0,4,1,0
4204,50,1,0,0,0,0,0,0,0
4205,24,1,0,1,0,0,9,0,1
4206,22,0,0,1,0,0,2,1,0
4207,45,1,0,0,0,0,1,0,0
4208,30,0,0,0,0,0,2,1,0
4209,30,1,0,0,0,0,5,0,1
4210,36,1,0,0,0,0,4,0,0
4211,43,0,1,0,0,0,22,0,1
4212,50,1,0,0,0,0,0,0,0
4213,24,0,0,0,0,0,2,1,1
4214,42,0,1,0,0,0,3,1,0
4215,29,0,1,0,0,0,1,1,1
4216,28,0,0,0,0,0,2,1,0
4217,31,1,0,0,0,0,0,0,0
4218,25,1,0,0,0,0,5,1,1
4219,36,1,0,0,0,0,4,1,0
4220,24,1,0,0,0,0,1,0,1
4221,28,1,1,0,0,0,5,1,0
4222,31,1,1,0,0,0,0,0,1
4223,23,1,0,0,0,0,0,1,0
4224,29,1,1,0,0,0,4,0,1
4225,51,1,0,0,0,0,11,0,1
4226,34,1,0,0,0,0,1,1,0
4227,29,1,0,0,0,0,12,1,1
4228,39,1,0,1,0,0,13,1,1
4229,36,0,0,0,0,0,0,0,0
4230,59,1,0,0,0,0,15,0,1
4231,23,1,0,0,0,2,3,1,1
4232,31,1,0,0,0,0,15,1,0
4233,53,1,1,0,0,0,0,0,0
4234,34,1,0,0,0,0,12,1,0
4235,63,0,0,0,0,0,1,1,0
4236,21,1,0,0,0,0,0,1,1
4237,21,0,0,0,0,0,0,1,1
4238,47,1,1,0,0,0,28,1,1
4239,34,1,0,0,0,0,7,1,1
4240,43,1,0,0,0,0,1,0,0
4241,58,1,1,0,0,0,4,1,1
4242,40,0,0,0,0,0,4,1,1
4243,36,1,0,0,3,0,16,1,1
4244,23,0,0,0,0,0,0,0,0
4245,34,1,0,0,0,0,5,1,1
4246,56,1,1,0,0,0,13,1,0
4247,52,0,1,0,0,0,0,1,0
4248,56,1,0,0,0,0,0,1,0
4249,37,0,0,0,0,0,0,0,0
4250,50,0,1,0,0,0,0,0,0
4251,25,1,0,0,0,0,1,1,1
4252,22,1,0,0,0,0,0,1,1
4253,43,0,1,0,0,0,0,0,1
4254,30,1,1,0,0,0,1,0,0
4255,29,1,0,0,0,0,0,1,0
4256,24,1,1,0,0,0,0,1,0
4257,29,1,0,0,0,0,7,0,1
4258,27,0,1,0,0,0,3,1,0
4259,24,0,1,0,0,0,0,1,0
4260,74,0,0,0,0,0,0,1,0
4261,27,1,0,0,0,1,8,0,1
4262,37,1,0,0,0,0,1,1,1
4263,39,1,0,1,0,1,8,1,1
4264,29,1,1,0,0,0,5,1,0
4265,25,1,0,0,0,0,0,0,1
4266,35,0,0,0,0,0,5,1,0
4267,29,1,0,0,0,0,1,0,1
4268,36,1,1,0,0,0,1,1,0
4269,61,1,0,0,0,0,13,1,1
4270,26,1,1,0,0,0,2,1,0
4271,28,1,0,0,0,0,1,0,0
4272,26,0,0,0,0,0,1,1,0
4273,39,0,1,1,0,0,11,1,1
4274,22,1,0,1,0,0,3,1,1
4275,28,1,1,0,0,0,0,1,0
4276,51,1,1,0,0,0,1,1,1
4277,35,0,0,0,0,0,0,0,0
4278,23,0,0,0,0,0,0,0,0
4279,29,1,0,2,1,0,6,1,1
4280,20,1,0,0,0,0,0,1,1
4281,24,1,0,0,0,2,1,0,1
4282,23,0,0,1,0,0,2,0,0
4283,33,0,0,0,0,0,5,1,0
4284,21,1,1,0,1,0,1,1,1
4285,59,1,1,0,0,0,3,0,0
4286,26,1,1,0,0,0,4,1,1
4287,36,1,1,0,0,0,0,0,0
4288,38,1,0,0,0,0,2,1,0
4289,19,1,1,3,1,2,5,0,1
4290,28,1,0,0,0,0,2,1,0
4291,23,1,0,0,0,0,2,1,1
