,sex,LSAT,UGPA,ZFYA,first_pf,White
11448,0,0.5675675675675675,0.8809523809523809,0,0.0,1
11449,1,0.6081081081081081,0.738095238095238,1,1.0,0
11450,0,0.5675675675675675,0.8333333333333333,1,1.0,1
11451,1,0.7567567567567568,0.7142857142857142,1,1.0,0
11452,1,0.7297297297297298,0.7142857142857142,1,1.0,0
11453,0,0.5945945945945945,0.8333333333333333,1,1.0,1
11454,0,0.7297297297297298,0.8095238095238094,0,1.0,1
11455,0,0.7567567567567568,0.6904761904761905,1,1.0,1
11456,0,0.7567567567567568,0.7857142857142856,1,1.0,1
11457,1,0.7567567567567568,0.7857142857142856,1,1.0,1
11458,1,0.7027027027027026,0.5952380952380952,0,1.0,1
11459,1,0.6486486486486487,0.7857142857142856,1,1.0,1
11460,1,0.6756756756756757,0.6904761904761905,1,1.0,1
11461,1,0.7027027027027026,0.738095238095238,1,1.0,1
11462,1,0.6756756756756757,0.7619047619047619,0,1.0,1
11463,1,0.6486486486486487,0.8571428571428571,0,0.0,1
11464,0,0.6756756756756757,0.8333333333333333,1,1.0,1
11465,1,0.7297297297297298,0.6904761904761905,1,1.0,1
11466,0,0.6756756756756757,0.5714285714285714,0,1.0,1
11467,0,0.6216216216216217,0.8333333333333333,1,1.0,1
11468,1,0.4189189189189189,0.8095238095238094,0,0.0,0
11469,1,0.6756756756756757,0.8095238095238094,1,1.0,1
11470,1,0.7297297297297298,0.7142857142857142,1,1.0,1
11471,1,0.6756756756756757,0.6428571428571429,0,1.0,1
11472,0,0.6486486486486487,0.8095238095238094,1,1.0,1
11473,0,0.5945945945945945,0.9285714285714285,0,1.0,1
11474,1,0.6486486486486487,0.6904761904761905,0,1.0,1
11475,0,0.5945945945945945,0.738095238095238,0,0.0,1
11476,1,0.7837837837837838,0.7619047619047619,1,1.0,1
11477,0,0.7027027027027026,0.9047619047619047,1,1.0,1
11478,0,0.7567567567567568,0.9047619047619047,1,1.0,1
11479,1,0.6756756756756757,0.8333333333333333,0,1.0,1
11480,0,0.7027027027027026,0.6666666666666666,1,1.0,1
11481,1,0.7837837837837838,0.7619047619047619,1,1.0,1
11483,1,0.5135135135135136,0.7142857142857142,1,1.0,0
11484,0,0.5675675675675675,0.9285714285714285,1,1.0,1
11485,1,0.7837837837837838,0.6190476190476191,0,0.0,1
11487,0,0.6486486486486487,0.8095238095238094,1,1.0,1
11488,0,0.7837837837837838,0.7619047619047619,0,1.0,1
11489,0,0.6891891891891893,0.8333333333333333,1,1.0,1
11490,1,0.6756756756756757,0.7142857142857142,0,1.0,1
11491,0,0.6216216216216217,0.8571428571428571,0,1.0,1
11492,1,0.8378378378378377,0.6666666666666666,1,1.0,0
11493,0,0.6081081081081081,0.8095238095238094,0,1.0,1
11494,0,0.7837837837837838,0.8571428571428571,1,1.0,1
11495,0,0.7837837837837838,0.8095238095238094,1,1.0,0
11496,0,0.7567567567567568,0.8571428571428571,1,1.0,1
11498,0,0.7837837837837838,0.738095238095238,1,1.0,1
11500,1,0.7567567567567568,0.8095238095238094,1,1.0,1
11501,1,0.8378378378378377,0.8095238095238094,1,1.0,1
11502,0,0.5135135135135136,0.7857142857142856,0,0.0,0
11503,0,0.7027027027027026,0.8095238095238094,0,1.0,0
11504,1,0.6756756756756757,0.738095238095238,0,1.0,1
11505,0,0.7837837837837838,0.6904761904761905,0,0.0,1
11506,1,0.7297297297297298,0.7857142857142856,1,1.0,1
11507,0,0.7837837837837838,0.7857142857142856,1,1.0,1
11508,1,0.7297297297297298,0.738095238095238,0,1.0,1
11509,0,0.6756756756756757,0.7619047619047619,1,1.0,1
11510,0,0.6486486486486487,0.738095238095238,0,1.0,0
11512,0,0.8648648648648649,0.8571428571428571,0,1.0,1
11513,1,0.8108108108108107,0.8333333333333333,1,1.0,1
11514,0,0.7297297297297298,0.738095238095238,0,1.0,0
11516,0,0.7837837837837838,0.7857142857142856,1,1.0,1
11518,0,0.6486486486486487,0.7857142857142856,0,1.0,1
11520,0,0.8108108108108107,0.6666666666666666,0,1.0,1
11522,1,0.8378378378378377,0.6666666666666666,1,1.0,1
11523,0,0.7027027027027026,0.7142857142857142,1,1.0,0
11524,1,0.7567567567567568,0.8333333333333333,1,1.0,1
11525,1,0.9189189189189189,0.6904761904761905,1,1.0,1
11527,1,0.7297297297297298,0.6190476190476191,0,1.0,1
11529,1,0.7567567567567568,0.8333333333333333,1,1.0,1
11530,0,0.3108108108108108,0.7142857142857142,0,0.0,0
11531,0,0.5945945945945945,0.6904761904761905,1,1.0,0
11532,0,0.6621621621621623,0.6428571428571429,0,1.0,0
11533,0,0.7297297297297298,0.6904761904761905,0,0.0,1
11534,1,0.7837837837837838,0.7619047619047619,1,1.0,0
11535,0,0.8108108108108107,0.8333333333333333,1,1.0,1
11536,0,0.7297297297297298,0.8571428571428571,0,1.0,0
11537,1,0.7297297297297298,0.6904761904761905,0,1.0,0
11538,1,0.7567567567567568,0.7619047619047619,1,1.0,1
11541,0,0.7837837837837838,0.6666666666666666,0,1.0,0
11542,0,0.7027027027027026,0.8095238095238094,1,1.0,1
11544,0,0.7297297297297298,0.7857142857142856,1,1.0,1
11545,1,0.8378378378378377,0.7142857142857142,1,1.0,1
11546,1,0.7027027027027026,0.8571428571428571,1,1.0,1
11547,0,0.7837837837837838,0.6428571428571429,1,1.0,1
11548,0,0.7297297297297298,0.8809523809523809,0,1.0,1
11549,0,0.6621621621621623,0.8333333333333333,0,1.0,1
11550,1,0.7297297297297298,0.8095238095238094,0,1.0,1
11551,0,0.7567567567567568,0.8571428571428571,1,1.0,1
11552,0,0.7297297297297298,0.7857142857142856,0,1.0,1
11553,0,0.8378378378378377,0.7142857142857142,0,1.0,1
11554,1,0.6756756756756757,0.8571428571428571,0,1.0,1
11555,1,0.8378378378378377,0.7142857142857142,1,1.0,1
11556,0,0.4324324324324325,0.6904761904761905,0,0.0,0
11558,0,0.5945945945945945,0.8333333333333333,0,1.0,0
11559,1,0.5405405405405406,0.6904761904761905,0,1.0,0
11560,0,0.7027027027027026,0.9285714285714285,0,1.0,0
11561,1,0.7567567567567568,0.8095238095238094,1,1.0,1
11563,1,0.7837837837837838,0.7142857142857142,0,1.0,1
11564,1,0.8108108108108107,0.738095238095238,1,1.0,1
11566,1,0.7567567567567568,0.738095238095238,0,1.0,1
11567,1,0.5675675675675675,0.5,0,0.0,0
11568,0,0.5945945945945945,0.6904761904761905,0,1.0,1
11569,0,0.8378378378378377,0.8333333333333333,0,1.0,1
11570,1,0.7027027027027026,0.8095238095238094,0,1.0,1
11571,0,0.8378378378378377,0.8571428571428571,1,1.0,1
11572,0,0.8108108108108107,0.8095238095238094,1,1.0,1
11573,0,0.8108108108108107,0.738095238095238,0,1.0,0
11574,1,0.6486486486486487,0.5714285714285714,0,1.0,0
11577,1,0.7297297297297298,0.7142857142857142,1,1.0,1
11578,0,0.6756756756756757,0.8333333333333333,1,1.0,1
11579,0,0.5945945945945945,0.8333333333333333,1,1.0,1
11580,0,0.7297297297297298,0.7619047619047619,1,1.0,1
11581,1,0.8918918918918919,0.5,1,1.0,1
11582,0,0.5945945945945945,0.8333333333333333,0,1.0,0
11583,1,0.7027027027027026,0.7857142857142856,0,1.0,0
11584,0,0.8918918918918919,0.6904761904761905,1,1.0,1
11585,0,0.7027027027027026,0.8095238095238094,1,1.0,1
11588,0,0.6756756756756757,0.6904761904761905,1,1.0,1
11589,1,0.5540540540540542,0.7619047619047619,1,1.0,1
11590,1,0.37837837837837834,0.6666666666666666,0,0.0,0
11591,0,0.6216216216216217,0.8571428571428571,1,1.0,1
11592,1,0.7027027027027026,0.738095238095238,1,1.0,1
11593,0,0.7297297297297298,0.6904761904761905,0,1.0,1
11594,0,0.6891891891891893,0.6190476190476191,1,1.0,1
11596,0,0.7567567567567568,0.6904761904761905,1,1.0,1
11597,0,0.5675675675675675,0.8333333333333333,0,1.0,1
11599,0,0.6756756756756757,0.738095238095238,1,1.0,1
11600,0,0.6756756756756757,0.8095238095238094,0,0.0,1
11601,0,0.8378378378378377,0.8333333333333333,1,1.0,1
11602,1,0.6216216216216217,0.7142857142857142,0,1.0,1
11603,0,0.6216216216216217,0.6904761904761905,0,1.0,1
11606,1,0.7027027027027026,0.8333333333333333,1,1.0,1
11608,0,0.7027027027027026,0.5714285714285714,0,1.0,1
11609,1,0.7027027027027026,0.7619047619047619,1,1.0,1
11610,0,0.6486486486486487,0.8095238095238094,0,1.0,1
11611,1,0.6216216216216217,0.7857142857142856,0,0.0,1
11612,0,0.6216216216216217,0.738095238095238,0,1.0,1
11613,1,0.6756756756756757,0.6190476190476191,0,1.0,1
11614,1,0.7837837837837838,0.6666666666666666,0,1.0,1
11615,1,0.5945945945945945,0.7142857142857142,1,1.0,1
11616,1,0.6486486486486487,0.7857142857142856,0,0.0,1
11617,1,0.4594594594594595,0.47619047619047616,0,1.0,1
11618,0,0.5,0.6666666666666666,0,1.0,0
11620,1,0.7567567567567568,0.738095238095238,1,1.0,1
11621,0,0.5945945945945945,0.8095238095238094,0,1.0,1
11623,1,0.8108108108108107,0.5952380952380952,1,1.0,1
11624,1,0.5945945945945945,0.5952380952380952,1,1.0,0
11627,0,0.8378378378378377,0.8809523809523809,0,1.0,1
11628,1,0.5675675675675675,0.6904761904761905,0,1.0,0
11630,0,0.5405405405405406,0.7142857142857142,0,1.0,0
11631,1,0.48648648648648646,0.5714285714285714,0,1.0,0
11633,1,0.4324324324324325,0.6666666666666666,0,1.0,0
11634,0,0.6756756756756757,0.8571428571428571,0,1.0,1
11635,0,0.7297297297297298,0.7619047619047619,0,1.0,1
11636,0,0.7027027027027026,0.8333333333333333,0,1.0,1
11639,0,0.7837837837837838,0.6666666666666666,0,1.0,1
11640,0,0.8108108108108107,0.8095238095238094,1,1.0,1
11642,0,0.6756756756756757,0.8809523809523809,0,1.0,1
11643,0,0.5405405405405406,0.8333333333333333,0,1.0,1
11646,1,0.48648648648648646,0.8333333333333333,0,1.0,0
11647,1,0.8648648648648649,0.8571428571428571,1,1.0,1
11648,1,0.6216216216216217,0.7857142857142856,1,1.0,1
11649,1,0.7027027027027026,0.6428571428571429,0,1.0,1
11650,1,0.7837837837837838,0.7619047619047619,0,1.0,1
11652,1,0.6216216216216217,0.738095238095238,1,0.0,0
11653,1,0.3243243243243244,0.6190476190476191,0,0.0,0
11656,1,0.6756756756756757,0.8809523809523809,0,0.0,1
11657,1,0.8108108108108107,0.5952380952380952,1,0.0,1
11658,0,0.6216216216216217,0.7857142857142856,0,1.0,1
11659,1,0.7837837837837838,0.6428571428571429,1,1.0,1
11660,1,0.7297297297297298,0.6666666666666666,0,1.0,1
11661,1,0.8108108108108107,0.6904761904761905,1,1.0,1
11662,0,0.7567567567567568,0.5952380952380952,1,1.0,1
11663,0,0.7837837837837838,0.7619047619047619,1,1.0,1
11665,1,0.7027027027027026,0.8333333333333333,1,1.0,1
11666,1,0.8108108108108107,0.5952380952380952,1,1.0,1
11668,1,0.6756756756756757,0.5476190476190476,1,1.0,1
11670,0,0.6216216216216217,0.8333333333333333,1,1.0,1
11671,0,0.4324324324324325,0.8809523809523809,0,1.0,0
11672,0,0.7027027027027026,0.8571428571428571,0,1.0,1
11673,1,0.945945945945946,0.6428571428571429,1,1.0,1
11674,0,0.48648648648648646,0.5,0,1.0,0
11675,1,0.6756756756756757,0.6666666666666666,0,1.0,1
11676,1,0.7837837837837838,0.8571428571428571,1,1.0,1
11679,1,0.8648648648648649,0.8095238095238094,1,1.0,1
11680,1,0.7027027027027026,0.738095238095238,1,1.0,1
11681,0,0.8108108108108107,0.7619047619047619,1,1.0,1
11682,0,0.6486486486486487,0.7857142857142856,0,1.0,1
11683,0,0.6486486486486487,0.6190476190476191,0,1.0,0
11685,0,0.48648648648648646,0.6428571428571429,1,1.0,0
11686,1,0.8648648648648649,0.738095238095238,0,1.0,1
11687,1,0.5405405405405406,0.738095238095238,0,1.0,0
11688,0,0.6216216216216217,0.7619047619047619,1,1.0,1
11689,0,0.8378378378378377,0.8809523809523809,1,1.0,1
11690,1,0.5675675675675675,0.7619047619047619,0,1.0,0
11693,1,0.6486486486486487,0.6666666666666666,0,1.0,1
11694,1,0.6216216216216217,0.7142857142857142,0,1.0,1
11695,1,0.7297297297297298,0.7619047619047619,0,1.0,1
11696,1,0.7027027027027026,0.6666666666666666,1,1.0,1
11697,1,0.5810810810810811,0.6666666666666666,0,1.0,1
11698,0,0.7567567567567568,0.8333333333333333,1,1.0,1
11699,0,0.7027027027027026,0.6904761904761905,0,1.0,1
11700,1,0.6486486486486487,0.738095238095238,0,1.0,1
11701,0,0.8378378378378377,0.6428571428571429,1,1.0,1
11702,0,0.7027027027027026,0.7142857142857142,0,1.0,1
11703,1,0.6486486486486487,0.8095238095238094,0,0.0,1
11706,1,0.8108108108108107,0.7857142857142856,1,1.0,1
11709,1,0.9189189189189189,0.9285714285714285,1,1.0,1
11710,1,0.7567567567567568,0.6428571428571429,0,1.0,1
11711,1,0.5540540540540542,0.8095238095238094,0,1.0,1
11712,0,0.7567567567567568,0.7142857142857142,0,1.0,1
11713,1,0.5810810810810811,0.738095238095238,1,1.0,1
11714,1,0.8108108108108107,0.7619047619047619,1,1.0,1
11715,0,0.6891891891891893,0.7142857142857142,1,1.0,0
11716,0,0.8108108108108107,0.6904761904761905,1,1.0,1
11719,0,0.5135135135135136,0.6428571428571429,0,1.0,0
11720,1,0.7297297297297298,0.7142857142857142,1,0.0,1
11721,0,0.8108108108108107,0.738095238095238,1,1.0,0
11722,0,0.7837837837837838,0.7142857142857142,1,1.0,1
11723,0,0.7837837837837838,0.8333333333333333,0,1.0,1
11726,0,0.6756756756756757,0.8333333333333333,1,1.0,1
11727,1,0.8378378378378377,0.9047619047619047,1,1.0,1
11728,0,0.7567567567567568,0.6904761904761905,0,0.0,1
11729,0,1.0,0.7619047619047619,1,1.0,1
11730,0,0.6486486486486487,0.7619047619047619,0,0.0,1
11731,1,0.6756756756756757,0.738095238095238,0,1.0,1
11732,0,0.8378378378378377,0.7857142857142856,0,1.0,1
11733,1,0.7297297297297298,0.5952380952380952,0,1.0,0
11734,1,0.7297297297297298,0.6666666666666666,1,1.0,1
11735,1,0.7567567567567568,0.6904761904761905,0,1.0,1
11736,1,0.9189189189189189,0.6190476190476191,1,1.0,1
11737,1,0.8648648648648649,0.7142857142857142,1,1.0,1
11738,1,0.6486486486486487,0.5714285714285714,0,1.0,0
11739,1,0.8378378378378377,0.6904761904761905,1,1.0,1
11740,1,0.7297297297297298,0.738095238095238,1,1.0,1
11741,1,0.7297297297297298,0.8333333333333333,0,1.0,1
11742,1,0.7837837837837838,0.8571428571428571,1,1.0,1
11745,0,0.6486486486486487,0.8095238095238094,1,1.0,1
11747,0,0.6486486486486487,0.738095238095238,0,1.0,1
11748,0,0.6216216216216217,0.7857142857142856,0,1.0,1
11749,0,0.6756756756756757,0.6666666666666666,0,1.0,0
11750,1,0.40540540540540543,0.7619047619047619,0,1.0,0
11751,1,0.7297297297297298,0.6428571428571429,1,1.0,1
11752,0,0.6756756756756757,0.7142857142857142,1,1.0,1
11753,1,0.7837837837837838,0.7857142857142856,1,1.0,1
11754,1,0.7837837837837838,0.7142857142857142,1,1.0,1
11755,1,0.7027027027027026,0.7857142857142856,0,1.0,1
11756,0,0.8378378378378377,0.6666666666666666,1,1.0,1
11758,1,0.945945945945946,0.7142857142857142,1,1.0,1
11759,0,0.7297297297297298,0.5714285714285714,1,1.0,1
11760,1,0.6756756756756757,0.7619047619047619,1,1.0,1
11761,0,0.7567567567567568,0.5952380952380952,0,1.0,1
11762,0,0.6756756756756757,0.8095238095238094,1,1.0,1
11763,0,0.7837837837837838,0.7619047619047619,1,1.0,1
11764,0,0.6216216216216217,0.8571428571428571,1,1.0,1
11766,1,0.8918918918918919,0.7142857142857142,1,1.0,1
11767,0,0.7837837837837838,0.7619047619047619,1,1.0,1
11768,0,0.6216216216216217,0.5952380952380952,0,0.0,0
11769,1,0.7297297297297298,0.9047619047619047,1,1.0,1
11770,0,0.6216216216216217,0.7857142857142856,0,1.0,1
11771,1,0.6486486486486487,0.738095238095238,1,1.0,1
11773,1,0.6486486486486487,0.7857142857142856,1,1.0,1
11774,1,0.6216216216216217,0.7857142857142856,0,1.0,0
11775,1,0.6756756756756757,0.7619047619047619,0,1.0,1
11776,1,0.8918918918918919,0.7142857142857142,1,1.0,1
11777,1,0.8648648648648649,0.5952380952380952,0,1.0,1
11778,0,0.7027027027027026,0.7619047619047619,0,1.0,1
11780,1,0.6756756756756757,0.6190476190476191,1,1.0,1
11781,0,0.6756756756756757,0.6666666666666666,0,1.0,1
11782,0,0.8648648648648649,0.7857142857142856,1,1.0,1
11783,0,0.8108108108108107,0.738095238095238,0,1.0,1
11784,0,0.7297297297297298,0.7142857142857142,0,1.0,1
11785,1,0.8378378378378377,0.7619047619047619,1,1.0,1
11787,1,0.7567567567567568,0.8095238095238094,1,1.0,1
11788,1,0.7567567567567568,0.6904761904761905,0,1.0,1
11789,1,0.7567567567567568,0.6666666666666666,0,1.0,1
11790,1,0.7837837837837838,0.738095238095238,1,1.0,1
11791,1,0.6351351351351351,0.6904761904761905,0,1.0,1
11792,0,0.7837837837837838,0.6904761904761905,0,1.0,1
11793,1,0.35135135135135137,0.6666666666666666,0,1.0,0
11794,1,0.7837837837837838,0.6666666666666666,1,1.0,1
11796,0,0.7837837837837838,0.8095238095238094,1,1.0,1
11798,1,0.6486486486486487,0.6904761904761905,0,1.0,1
11799,0,0.8108108108108107,0.6666666666666666,1,1.0,1
11800,1,0.5810810810810811,0.7619047619047619,0,1.0,1
11802,0,0.8378378378378377,0.6904761904761905,1,1.0,1
11804,0,0.8378378378378377,0.7619047619047619,0,1.0,1
11805,1,0.6351351351351351,0.738095238095238,1,1.0,1
11806,1,0.7027027027027026,0.7619047619047619,1,1.0,1
11808,0,0.7297297297297298,0.7142857142857142,1,1.0,1
11809,1,0.7567567567567568,0.8095238095238094,1,1.0,1
11810,1,0.6486486486486487,0.8095238095238094,0,1.0,1
11811,1,0.8918918918918919,0.6428571428571429,0,1.0,1
11812,1,0.4189189189189189,0.6904761904761905,0,1.0,0
11813,1,0.7027027027027026,0.7619047619047619,0,1.0,1
11814,1,0.6486486486486487,0.8571428571428571,1,1.0,1
11815,1,0.6756756756756757,0.8095238095238094,1,1.0,1
11816,1,0.6756756756756757,0.8095238095238094,1,1.0,1
11817,1,0.8648648648648649,0.6190476190476191,1,1.0,1
11818,0,0.4594594594594595,0.5238095238095238,0,1.0,0
11819,0,0.47297297297297297,0.6190476190476191,0,1.0,0
11820,1,0.6756756756756757,0.6904761904761905,0,1.0,1
11822,1,0.4324324324324325,0.5476190476190476,0,1.0,0
11823,1,0.8108108108108107,0.738095238095238,1,1.0,1
11825,0,0.7297297297297298,0.7619047619047619,1,1.0,1
11826,1,0.8378378378378377,0.6904761904761905,1,1.0,1
11827,0,0.6756756756756757,0.7619047619047619,0,1.0,1
11828,0,0.7027027027027026,0.6190476190476191,0,1.0,0
11829,1,0.7837837837837838,0.6190476190476191,0,1.0,1
11830,0,0.6216216216216217,0.6428571428571429,0,0.0,0
11831,1,0.7567567567567568,0.738095238095238,1,1.0,1
11832,0,0.7027027027027026,0.6904761904761905,1,1.0,1
11833,1,0.8918918918918919,0.5714285714285714,1,1.0,1
11834,1,0.6486486486486487,0.6428571428571429,0,1.0,0
11835,1,0.6621621621621623,0.738095238095238,1,1.0,0
11836,0,0.7027027027027026,0.7142857142857142,1,1.0,1
11837,0,0.7027027027027026,0.8333333333333333,0,1.0,1
11838,0,0.7027027027027026,0.7142857142857142,1,1.0,1
11839,0,0.6486486486486487,0.8095238095238094,0,1.0,1
11840,0,0.8108108108108107,0.9047619047619047,1,1.0,1
11841,1,0.7297297297297298,0.7142857142857142,1,1.0,1
11842,0,0.4594594594594595,0.738095238095238,0,1.0,0
11843,0,0.6486486486486487,0.8809523809523809,1,1.0,1
11844,1,0.8378378378378377,0.6904761904761905,1,1.0,1
11845,1,0.36486486486486486,0.6904761904761905,0,0.0,0
11847,1,0.7027027027027026,0.7619047619047619,0,0.0,0
11848,0,0.6621621621621623,0.738095238095238,0,1.0,1
11849,0,0.6486486486486487,0.738095238095238,0,1.0,1
11850,1,0.7027027027027026,0.7142857142857142,0,1.0,1
11851,1,0.6081081081081081,0.6190476190476191,0,1.0,0
11852,1,0.7837837837837838,0.5952380952380952,1,1.0,1
11853,0,0.4324324324324325,0.738095238095238,0,1.0,0
11854,0,0.7567567567567568,0.6904761904761905,0,1.0,1
11855,0,0.8378378378378377,0.7142857142857142,1,1.0,1
11856,1,0.8648648648648649,0.7857142857142856,1,1.0,1
11857,1,0.7837837837837838,0.7619047619047619,0,1.0,1
11859,0,0.7567567567567568,0.7142857142857142,0,1.0,1
11860,0,0.35135135135135137,0.7857142857142856,0,0.0,0
11862,0,0.7702702702702702,0.7857142857142856,1,1.0,1
11863,0,0.7837837837837838,0.7142857142857142,0,1.0,1
11864,0,0.48648648648648646,0.9047619047619047,0,1.0,0
11865,0,0.8378378378378377,0.8095238095238094,1,1.0,1
11867,0,0.5675675675675675,0.5952380952380952,0,1.0,0
11868,1,0.5,0.738095238095238,0,1.0,0
11869,0,0.8378378378378377,0.9047619047619047,0,1.0,1
11870,1,0.6216216216216217,0.8095238095238094,1,1.0,0
11872,0,0.6756756756756757,0.7857142857142856,0,1.0,1
11873,0,0.6891891891891893,0.5952380952380952,0,1.0,1
11874,1,0.8783783783783783,0.8333333333333333,1,1.0,1
11875,0,0.8108108108108107,0.8095238095238094,1,1.0,1
11876,0,0.7297297297297298,0.8571428571428571,1,1.0,1
11877,0,0.7027027027027026,0.6904761904761905,0,1.0,1
11878,1,0.972972972972973,0.8571428571428571,1,1.0,1
11879,1,0.7297297297297298,0.738095238095238,0,1.0,1
11880,0,0.8108108108108107,0.8095238095238094,1,1.0,1
11881,1,0.7972972972972974,0.9285714285714285,1,1.0,0
11882,0,0.6486486486486487,0.8095238095238094,1,1.0,1
11883,1,0.9189189189189189,0.9047619047619047,1,1.0,1
11884,1,0.6216216216216217,0.8095238095238094,0,1.0,1
11885,1,0.8108108108108107,0.6904761904761905,1,1.0,1
11886,0,0.8108108108108107,0.7142857142857142,1,1.0,1
11887,1,0.6756756756756757,0.8095238095238094,1,1.0,1
11888,0,0.7027027027027026,0.7142857142857142,1,1.0,1
11889,0,0.9189189189189189,0.7619047619047619,1,1.0,1
11890,0,0.7567567567567568,0.6666666666666666,0,1.0,1
11891,1,0.7837837837837838,0.6904761904761905,0,1.0,1
11892,1,0.6621621621621623,0.738095238095238,1,1.0,1
11893,0,0.972972972972973,0.8571428571428571,1,1.0,1
11894,0,0.6756756756756757,0.7619047619047619,1,1.0,1
11895,0,0.8378378378378377,0.7857142857142856,1,1.0,1
11896,0,0.7297297297297298,0.738095238095238,1,1.0,1
11897,0,0.7567567567567568,0.8095238095238094,1,1.0,1
11898,1,0.7027027027027026,0.8333333333333333,1,1.0,1
11899,1,0.7297297297297298,0.6904761904761905,1,1.0,1
11900,0,0.7837837837837838,0.8333333333333333,1,1.0,1
11901,0,0.7297297297297298,0.6190476190476191,0,1.0,1
11902,0,0.5810810810810811,0.6666666666666666,0,0.0,1
11903,0,0.8108108108108107,0.738095238095238,1,1.0,1
11905,1,0.6486486486486487,0.6904761904761905,0,1.0,1
11906,0,0.5945945945945945,0.8809523809523809,0,1.0,1
11907,0,0.8378378378378377,0.738095238095238,1,1.0,1
11908,1,0.5405405405405406,0.8095238095238094,0,1.0,1
11909,0,0.6486486486486487,0.738095238095238,0,0.0,1
11910,1,0.7837837837837838,0.6428571428571429,1,1.0,1
11911,1,0.7567567567567568,0.6904761904761905,0,1.0,1
11912,1,0.8108108108108107,0.6190476190476191,0,1.0,1
11913,0,0.7567567567567568,0.8571428571428571,1,1.0,1
11915,0,0.6486486486486487,0.738095238095238,0,1.0,1
11916,1,0.6756756756756757,0.5714285714285714,1,1.0,1
11917,0,0.5405405405405406,0.8333333333333333,0,1.0,1
11918,0,0.6216216216216217,0.7619047619047619,1,1.0,1
11920,1,0.6486486486486487,0.9047619047619047,0,1.0,1
11921,0,0.5405405405405406,0.8333333333333333,0,1.0,1
11922,1,0.7027027027027026,0.7619047619047619,1,1.0,1
11923,1,0.5675675675675675,0.8333333333333333,0,1.0,1
11924,1,0.5675675675675675,0.9523809523809523,1,1.0,1
11925,1,0.6486486486486487,0.6904761904761905,1,1.0,1
11926,1,0.5945945945945945,0.7857142857142856,1,1.0,1
11927,1,0.6216216216216217,0.7857142857142856,0,1.0,1
11929,0,0.40540540540540543,0.6190476190476191,0,0.0,0
11930,0,0.5135135135135136,0.6428571428571429,0,0.0,0
11931,0,0.3378378378378379,0.7857142857142856,0,0.0,0
11932,1,0.6351351351351351,0.738095238095238,0,1.0,1
11933,1,0.7837837837837838,0.6904761904761905,1,1.0,1
11935,0,0.7297297297297298,0.7619047619047619,0,1.0,1
11936,0,0.4324324324324325,0.6428571428571429,0,1.0,0
11937,0,0.7567567567567568,0.7619047619047619,0,1.0,1
11938,1,0.7567567567567568,0.7857142857142856,1,1.0,1
11939,1,0.48648648648648646,0.7142857142857142,0,1.0,0
11940,1,0.7567567567567568,0.7142857142857142,0,1.0,1
11941,1,0.7837837837837838,0.7857142857142856,1,1.0,1
11942,1,0.8378378378378377,0.738095238095238,1,1.0,1
11943,1,0.7567567567567568,0.8095238095238094,1,1.0,1
11944,1,0.7567567567567568,0.7857142857142856,1,1.0,1
11946,0,0.5864864864864865,0.738095238095238,0,1.0,1
11947,1,0.48648648648648646,0.7142857142857142,0,1.0,1
11949,1,0.2972972972972973,0.6428571428571429,0,1.0,1
11950,1,0.7027027027027026,0.8571428571428571,0,1.0,1
11951,1,0.7297297297297298,0.7857142857142856,1,1.0,1
11952,1,0.7837837837837838,0.7142857142857142,1,1.0,1
11953,1,0.7567567567567568,0.6190476190476191,0,1.0,1
11954,1,0.48648648648648646,0.6904761904761905,0,1.0,0
11955,0,0.5945945945945945,0.7857142857142856,0,1.0,1
11957,1,0.7567567567567568,0.5952380952380952,0,1.0,1
11958,1,0.972972972972973,0.5952380952380952,1,1.0,0
11959,1,0.7297297297297298,0.8095238095238094,1,1.0,1
11960,1,0.7837837837837838,0.6190476190476191,0,1.0,1
11961,1,0.5810810810810811,0.9047619047619047,0,1.0,1
11962,1,0.7027027027027026,0.8809523809523809,1,1.0,1
11963,1,0.7027027027027026,0.7142857142857142,0,1.0,1
11964,1,0.6756756756756757,0.8095238095238094,1,1.0,1
11965,1,0.6756756756756757,0.7857142857142856,0,1.0,1
11966,0,0.6486486486486487,0.8095238095238094,0,1.0,1
11967,0,0.7567567567567568,0.7857142857142856,1,1.0,1
11968,1,0.7027027027027026,0.5476190476190476,0,1.0,1
11969,1,0.7297297297297298,0.7857142857142856,1,1.0,1
11970,1,0.8918918918918919,0.6904761904761905,1,1.0,1
11971,0,0.4189189189189189,0.7619047619047619,0,0.0,0
11972,0,0.7567567567567568,0.6666666666666666,1,1.0,1
11973,1,0.37837837837837834,0.6428571428571429,1,1.0,0
11974,0,0.7837837837837838,0.7142857142857142,1,1.0,1
11975,0,0.6756756756756757,0.7857142857142856,0,0.0,0
11976,0,0.7027027027027026,0.8095238095238094,0,1.0,1
11978,1,0.7567567567567568,0.8095238095238094,1,1.0,1
11979,0,0.5945945945945945,0.6190476190476191,0,1.0,1
11980,0,0.6216216216216217,0.738095238095238,0,0.0,0
11981,1,0.6756756756756757,0.8571428571428571,1,1.0,1
11982,0,0.6756756756756757,0.7857142857142856,1,1.0,1
11983,1,0.6756756756756757,0.738095238095238,1,1.0,1
11984,1,0.6756756756756757,0.7142857142857142,0,1.0,1
11985,1,0.9189189189189189,0.6904761904761905,1,1.0,1
