,sex,LSAT,UGPA,ZFYA,first_pf,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White
10989,0.0,-1.2434299604304364,-1.9957625064940854,-1.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10990,0.0,-0.7477018176785367,0.6601388746205966,0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10991,1.0,-1.0598269445963997,1.1430300348232665,1.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10992,0.0,0.9598062295780043,0.9015844547219315,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10996,1.0,-1.6106359920985098,-1.7543169263927503,0.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10997,1.0,0.7762032137439676,-1.0299801860887468,1.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10999,1.0,-1.9778420237665832,1.3844756149246003,-0.67,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,-2.253246547517638,1.1430300348232665,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11001,0.0,0.4089971820758942,0.9015844547219315,0.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11002,0.0,-0.141811865426216,-0.0641978656834071,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11004,1.0,-0.8762239287623629,0.6601388746205966,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11005,0.0,0.04179115040782076,-0.5470890258860769,0.47,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11006,0.0,-1.9778420237665832,-0.7885346059874118,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11007,1.0,-0.5090178970942896,1.1430300348232665,0.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11008,0.0,-0.5090178970942896,0.17724771441792675,0.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11009,0.0,-2.3450480554346567,-0.305643445784742,-1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11011,1.0,-1.2434299604304364,-2.7200992467980893,-0.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11012,0.0,-2.71225408710273,-1.0299801860887468,-2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11013,1.0,-2.16144503960062,-1.2714257661900805,-1.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11014,1.0,-1.0598269445963997,-0.5470890258860769,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11016,0.0,-3.8138721821069503,-0.7885346059874118,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11017,0.0,-2.950938007686978,-1.9957625064940854,-0.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11020,0.0,-1.3352314683474547,0.6601388746205966,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11021,0.0,-0.141811865426216,0.17724771441792675,0.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11024,0.0,0.04179115040782076,-0.305643445784742,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11025,1.0,-1.0598269445963997,1.1430300348232665,0.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11026,1.0,0.5926001979099309,-0.5470890258860769,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11027,1.0,0.4089971820758942,-0.7885346059874118,1.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11028,1.0,-0.9680254366793812,-0.305643445784742,1.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11029,1.0,-0.5090178970942896,0.6601388746205966,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11030,1.0,0.04179115040782076,0.4186932945192616,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11032,1.0,-0.6008194050113078,0.4186932945192616,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11033,1.0,-0.141811865426216,0.6601388746205966,-1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11034,1.0,-0.5090178970942896,-1.2714257661900805,-0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11036,1.0,-3.722070674189932,-0.7885346059874118,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11037,1.0,0.22539416624185749,-0.0641978656834071,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11038,1.0,-0.3254148812602527,0.6601388746205966,1.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11039,1.0,0.4089971820758942,-1.0299801860887468,0.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11040,0.0,-0.8762239287623629,-0.0641978656834071,0.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11041,1.0,-1.9778420237665832,0.17724771441792675,-0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11042,0.0,0.7762032137439676,-0.7885346059874118,1.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11043,1.0,-3.446666150438877,-1.7543169263927503,-0.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11044,0.0,-0.141811865426216,0.17724771441792675,0.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11045,1.0,-1.0598269445963997,-0.7885346059874118,-0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11046,0.0,-0.6375400081781157,-1.0299801860887468,0.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11047,0.0,-2.895857102936767,-2.4786536666967542,-0.67,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11048,0.0,0.4089971820758942,-1.2714257661900805,1.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11049,1.0,-0.8762239287623629,-0.0641978656834071,0.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11050,1.0,0.4089971820758942,0.17724771441792675,0.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11051,0.0,-0.8762239287623629,-1.2714257661900805,-1.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11052,0.0,-0.9680254366793812,-1.5128713462914154,0.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11053,0.0,-1.0598269445963997,-0.305643445784742,-0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11054,0.0,-0.8762239287623629,-1.0299801860887468,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11055,0.0,-1.7942390079325465,0.4186932945192616,-1.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11056,1.0,0.7762032137439676,0.17724771441792675,2.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11058,0.0,0.5007986899929125,-1.5128713462914154,1.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11060,1.0,-1.7942390079325465,-1.5128713462914154,-0.46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11062,0.0,0.5926001979099309,1.1430300348232665,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11063,1.0,-0.141811865426216,-0.5470890258860769,0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11064,0.0,1.5106152770801147,-0.305643445784742,2.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11065,0.0,0.04179115040782076,-0.7885346059874118,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11066,0.0,0.04179115040782076,-0.5470890258860769,0.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11067,1.0,-0.6926209129283262,0.17724771441792675,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11068,1.0,-0.6926209129283262,1.1430300348232665,1.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11069,0.0,0.5926001979099309,1.1430300348232665,2.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11072,1.0,-1.4270329762644731,1.6259211950259351,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11073,1.0,-1.0598269445963997,-0.5470890258860769,0.48,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11075,0.0,0.9598062295780043,-1.5128713462914154,0.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11076,0.0,-1.6106359920985098,-2.4786536666967542,-0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11077,1.0,-3.2630631346048404,0.17724771441792675,-0.88,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11078,0.0,-2.987658610853785,-1.2714257661900805,-1.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11079,1.0,-2.5286510712686936,1.86736677512727,-0.29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11080,1.0,-0.8762239287623629,0.9015844547219315,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11081,1.0,-0.5090178970942896,1.3844756149246003,1.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11083,1.0,-1.7942390079325465,-0.5470890258860769,0.44,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11085,1.0,-0.5090178970942896,-2.4786536666967542,-0.09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11086,0.0,-1.702437500015528,-2.7200992467980893,-0.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11087,0.0,-2.16144503960062,-1.9957625064940854,-1.23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11089,1.0,-3.3548646425218585,0.6601388746205966,-0.17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11090,0.0,0.4089971820758942,-1.0299801860887468,-0.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11091,0.0,-0.7844224208453445,-0.7885346059874118,-0.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11092,1.0,-2.5286510712686936,-0.0641978656834071,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11093,0.0,0.04179115040782076,-0.5470890258860769,0.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11094,0.0,-0.6926209129283262,-0.5470890258860769,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11096,1.0,-2.16144503960062,-1.7543169263927503,-0.36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11098,1.0,-1.4270329762644731,0.6601388746205966,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11099,1.0,0.4089971820758942,-0.5470890258860769,1.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11100,0.0,-1.7942390079325465,0.17724771441792675,-1.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11102,0.0,-1.702437500015528,-1.9957625064940854,0.83,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11103,1.0,-0.8762239287623629,0.4186932945192616,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11104,0.0,-0.3254148812602527,-1.0299801860887468,0.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11105,1.0,-2.71225408710273,0.17724771441792675,-0.71,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11109,1.0,-2.16144503960062,-0.7885346059874118,-0.71,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11110,0.0,-0.5090178970942896,-2.2372080865954205,-0.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11111,1.0,0.9598062295780043,0.17724771441792675,-0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11112,1.0,-2.895857102936767,0.17724771441792675,0.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11113,0.0,-2.71225408710273,-0.7885346059874118,0.81,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11114,0.0,-1.4270329762644731,1.1430300348232665,1.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11115,0.0,-1.9778420237665832,-0.7885346059874118,0.08,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11116,1.0,-1.6106359920985098,-1.5128713462914154,-0.09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11117,1.0,-2.0696435316836017,-1.5128713462914154,0.21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11118,1.0,0.22539416624185749,1.3844756149246003,1.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11119,1.0,-0.6926209129283262,-0.0641978656834071,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11120,0.0,-2.16144503960062,-1.5128713462914154,-0.73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11121,1.0,1.1434092454120413,-1.0299801860887468,1.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11122,0.0,-1.4270329762644731,-0.7885346059874118,-0.06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11123,1.0,-0.23361337334323432,-0.7885346059874118,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11125,0.0,-2.16144503960062,-2.2372080865954205,0.16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11126,1.0,-2.71225408710273,-1.2714257661900805,-1.11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11127,1.0,-0.8762239287623629,-1.5128713462914154,0.19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11128,0.0,-2.6204525791857116,-0.7885346059874118,-1.28,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11129,0.0,-2.16144503960062,-2.2372080865954205,-0.32,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11130,1.0,-0.3254148812602527,-0.0641978656834071,1.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11131,1.0,0.5926001979099309,-1.9957625064940854,0.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11132,0.0,-0.141811865426216,-0.0641978656834071,-1.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11133,0.0,0.4089971820758942,-0.305643445784742,0.51,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11134,0.0,-0.8762239287623629,-0.0641978656834071,0.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11135,0.0,-0.141811865426216,0.6601388746205966,-0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11136,1.0,1.1434092454120413,0.6601388746205966,2.32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11137,0.0,-0.141811865426216,-1.7543169263927503,-1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11138,1.0,0.7762032137439676,-1.0299801860887468,0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11139,1.0,-0.3254148812602527,1.6259211950259351,-1.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11140,0.0,0.5926001979099309,-0.305643445784742,0.88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11141,0.0,-0.141811865426216,-0.0641978656834071,-0.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11144,1.0,0.4089971820758942,1.3844756149246003,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11145,1.0,-0.141811865426216,0.9015844547219315,-0.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11146,0.0,0.04179115040782076,0.17724771441792675,0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11147,1.0,-0.5090178970942896,1.6259211950259351,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11149,0.0,-0.6926209129283262,0.9015844547219315,0.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11150,1.0,0.4089971820758942,-1.0299801860887468,0.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11151,1.0,0.22539416624185749,0.17724771441792675,-0.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11152,0.0,0.4089971820758942,-1.0299801860887468,0.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11153,0.0,-1.0598269445963997,-1.2714257661900805,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11154,1.0,-0.141811865426216,-0.305643445784742,-1.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11155,1.0,-0.5090178970942896,1.3844756149246003,0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11156,0.0,0.9598062295780043,-1.2714257661900805,0.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11157,1.0,-1.4270329762644731,0.9015844547219315,-2.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11158,0.0,0.5926001979099309,-0.7885346059874118,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11159,1.0,-0.3254148812602527,0.9015844547219315,-0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11160,0.0,0.22539416624185749,0.17724771441792675,-0.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11162,0.0,-0.050010357509197606,-0.305643445784742,-0.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11164,0.0,0.4089971820758942,-1.2714257661900805,1.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11165,1.0,0.04179115040782076,-0.0641978656834071,-0.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11167,1.0,-0.3254148812602527,-0.7885346059874118,0.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11170,0.0,-0.6926209129283262,-0.5470890258860769,-1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11171,0.0,-0.41721638917727105,-0.305643445784742,1.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11172,1.0,0.22539416624185749,0.6601388746205966,0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11175,0.0,0.9598062295780043,0.9015844547219315,-0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11176,1.0,-0.6926209129283262,-0.5470890258860769,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11177,0.0,0.5926001979099309,-0.5470890258860769,-0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11178,1.0,0.7762032137439676,1.3844756149246003,1.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11179,1.0,0.9598062295780043,-1.7543169263927503,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11180,0.0,-0.6008194050113078,-2.7200992467980893,-0.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11181,1.0,0.9598062295780043,-1.5128713462914154,-0.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11182,0.0,-0.5090178970942896,-1.9957625064940854,-0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11183,1.0,-1.7942390079325465,1.6259211950259351,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11184,1.0,-0.5090178970942896,-0.305643445784742,0.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11185,1.0,0.04179115040782076,0.9015844547219315,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11188,1.0,-0.6926209129283262,0.4186932945192616,-0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11189,0.0,-1.2434299604304364,-0.7885346059874118,-1.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11190,0.0,0.04179115040782076,0.17724771441792675,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11191,1.0,1.1434092454120413,0.4186932945192616,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11192,0.0,-0.050010357509197606,-0.305643445784742,-1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11193,0.0,0.04179115040782076,-0.0641978656834071,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11194,0.0,-0.3254148812602527,1.6259211950259351,-0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11195,1.0,0.4089971820758942,0.6601388746205966,-0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11196,1.0,0.9598062295780043,1.6259211950259351,0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11197,0.0,2.061424324582225,-0.7885346059874118,1.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11198,1.0,0.5926001979099309,0.9015844547219315,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11199,0.0,-0.141811865426216,-0.0641978656834071,-1.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11200,0.0,-0.141811865426216,1.6259211950259351,1.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11201,1.0,-0.6926209129283262,-0.0641978656834071,-1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11202,1.0,-0.141811865426216,0.4186932945192616,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11204,1.0,1.1434092454120413,1.6259211950259351,1.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11205,1.0,-0.3254148812602527,0.6601388746205966,-0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11206,1.0,-0.141811865426216,1.1430300348232665,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11207,1.0,0.5926001979099309,-0.5470890258860769,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11208,1.0,-0.6926209129283262,1.1430300348232665,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11209,1.0,0.7762032137439676,1.86736677512727,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11210,1.0,0.22539416624185749,0.17724771441792675,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11211,0.0,0.5007986899929125,-1.0299801860887468,-0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11212,1.0,-0.8762239287623629,0.6601388746205966,1.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11213,0.0,-1.7942390079325465,-1.7543169263927503,-1.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11214,0.0,0.22539416624185749,-0.0641978656834071,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11215,1.0,-0.141811865426216,-0.305643445784742,1.48,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11217,0.0,-0.6008194050113078,0.4186932945192616,1.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11218,1.0,-0.141811865426216,1.1430300348232665,0.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11219,1.0,-0.141811865426216,-0.7885346059874118,0.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11220,0.0,0.5926001979099309,0.9015844547219315,1.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11221,0.0,-0.141811865426216,0.4186932945192616,-0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11223,1.0,0.7762032137439676,-0.305643445784742,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11224,1.0,-0.3254148812602527,1.1430300348232665,0.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11228,0.0,1.1434092454120413,-0.7885346059874118,1.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11229,0.0,-1.4270329762644731,-0.305643445784742,-2.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11230,0.0,-0.6926209129283262,-1.9957625064940854,1.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11231,0.0,0.22539416624185749,-0.305643445784742,-0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11232,0.0,0.9598062295780043,1.1430300348232665,0.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11233,1.0,-0.3254148812602527,0.6601388746205966,0.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11236,1.0,-1.151628452513418,0.9015844547219315,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11237,0.0,-0.141811865426216,0.4186932945192616,0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11238,0.0,-0.8762239287623629,-0.0641978656834071,-0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11241,0.0,0.4089971820758942,-0.305643445784742,-0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11242,0.0,-0.141811865426216,-1.2714257661900805,-0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11243,0.0,-0.41721638917727105,-0.305643445784742,0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11244,0.0,0.9598062295780043,1.1430300348232665,-0.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11245,1.0,-0.050010357509197606,0.4186932945192616,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11246,1.0,0.04179115040782076,1.3844756149246003,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11247,0.0,-3.0794601187708035,-0.5470890258860769,-1.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11248,1.0,0.22539416624185749,0.9015844547219315,1.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11251,1.0,-0.141811865426216,0.17724771441792675,-1.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
